id,name,field,get_pv,set_pv
253,SR03A-PC-VSTR-02,v_sofb_disabled,SR03A-PC-VSTR-02:SLOW:DISABLED,
256,SR03C-DI-EBPM-02,x,SR03C-DI-EBPM-02:SA:X,
256,SR03C-DI-EBPM-02,y,SR03C-DI-EBPM-02:SA:Y,
256,SR03C-DI-EBPM-02,enabled,SR03C-DI-EBPM-02:CF:ENABLED_S,
256,SR03C-DI-EBPM-02,x_fofb_disabled,SR03C-PC-HBPM-02:FAST:DISABLED,
256,SR03C-DI-EBPM-02,x_sofb_disabled,SR03C-PC-HBPM-02:SLOW:DISABLED,
256,SR03C-DI-EBPM-02,y_fofb_disabled,SR03C-PC-VBPM-02:FAST:DISABLED,
256,SR03C-DI-EBPM-02,y_sofb_disabled,SR03C-PC-VBPM-02:SLOW:DISABLED,
258,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
260,SR03A-PC-Q2AB-04,b1,SR03A-PC-Q2AB-04:I,SR03A-PC-Q2AB-04:SETI
262,SR03C-DI-EBPM-03,x,SR03C-DI-EBPM-03:SA:X,
262,SR03C-DI-EBPM-03,y,SR03C-DI-EBPM-03:SA:Y,
262,SR03C-DI-EBPM-03,enabled,SR03C-DI-EBPM-03:CF:ENABLED_S,
262,SR03C-DI-EBPM-03,x_fofb_disabled,SR03C-PC-HBPM-03:FAST:DISABLED,
262,SR03C-DI-EBPM-03,x_sofb_disabled,SR03C-PC-HBPM-03:SLOW:DISABLED,
262,SR03C-DI-EBPM-03,y_fofb_disabled,SR03C-PC-VBPM-03:FAST:DISABLED,
262,SR03C-DI-EBPM-03,y_sofb_disabled,SR03C-PC-VBPM-03:SLOW:DISABLED,
265,SR03A-PC-S2A-03,b2,SR03A-PC-S2A-03:I,SR03A-PC-S2A-03:SETI
265,SR03A-PC-HSTR-03,x_kick,SR03A-PC-HSTR-03:I,SR03A-PC-HSTR-03:SETI
265,SR03A-PC-HSTR-03,h_fofb_disabled,SR03A-PC-HSTR-03:FAST:DISABLED,
265,SR03A-PC-HSTR-03,h_sofb_disabled,SR03A-PC-HSTR-03:SLOW:DISABLED,
265,SR03A-PC-VSTR-03,y_kick,SR03A-PC-VSTR-03:I,SR03A-PC-VSTR-03:SETI
265,SR03A-PC-VSTR-03,v_fofb_disabled,SR03A-PC-VSTR-03:FAST:DISABLED,
265,SR03A-PC-VSTR-03,v_sofb_disabled,SR03A-PC-VSTR-03:SLOW:DISABLED,
268,SR03A-PC-Q1AB-05,b1,SR03A-PC-Q1AB-05:I,SR03A-PC-Q1AB-05:SETI
270,SR03C-DI-EBPM-04,x,SR03C-DI-EBPM-04:SA:X,
270,SR03C-DI-EBPM-04,y,SR03C-DI-EBPM-04:SA:Y,
270,SR03C-DI-EBPM-04,enabled,SR03C-DI-EBPM-04:CF:ENABLED_S,
270,SR03C-DI-EBPM-04,x_fofb_disabled,SR03C-PC-HBPM-04:FAST:DISABLED,
270,SR03C-DI-EBPM-04,x_sofb_disabled,SR03C-PC-HBPM-04:SLOW:DISABLED,
270,SR03C-DI-EBPM-04,y_fofb_disabled,SR03C-PC-VBPM-04:FAST:DISABLED,
270,SR03C-DI-EBPM-04,y_sofb_disabled,SR03C-PC-VBPM-04:SLOW:DISABLED,
273,SR03A-PC-S1A-04,b2,SR03A-PC-S1A-04:I,SR03A-PC-S1A-04:SETI
273,SR03A-PC-HSTR-04,x_kick,SR03A-PC-HSTR-04:I,SR03A-PC-HSTR-04:SETI
273,SR03A-PC-HSTR-04,h_fofb_disabled,SR03A-PC-HSTR-04:FAST:DISABLED,
273,SR03A-PC-HSTR-04,h_sofb_disabled,SR03A-PC-HSTR-04:SLOW:DISABLED,
273,SR03A-PC-VSTR-04,y_kick,SR03A-PC-VSTR-04:I,SR03A-PC-VSTR-04:SETI
273,SR03A-PC-VSTR-04,v_fofb_disabled,SR03A-PC-VSTR-04:FAST:DISABLED,
273,SR03A-PC-VSTR-04,v_sofb_disabled,SR03A-PC-VSTR-04:SLOW:DISABLED,
276,SR03A-PC-Q1AB-06,b1,SR03A-PC-Q1AB-06:I,SR03A-PC-Q1AB-06:SETI
279,SR03A-PC-S2A-05,b2,SR03A-PC-S2A-05:I,SR03A-PC-S2A-05:SETI
279,SR03A-PC-HSTR-05,x_kick,SR03A-PC-HSTR-05:I,SR03A-PC-HSTR-05:SETI
279,SR03A-PC-HSTR-05,h_fofb_disabled,SR03A-PC-HSTR-05:FAST:DISABLED,
279,SR03A-PC-HSTR-05,h_sofb_disabled,SR03A-PC-HSTR-05:SLOW:DISABLED,
279,SR03A-PC-VSTR-05,y_kick,SR03A-PC-VSTR-05:I,SR03A-PC-VSTR-05:SETI
279,SR03A-PC-VSTR-05,v_fofb_disabled,SR03A-PC-VSTR-05:FAST:DISABLED,
279,SR03A-PC-VSTR-05,v_sofb_disabled,SR03A-PC-VSTR-05:SLOW:DISABLED,
282,SR03A-PC-Q2AB-07,b1,SR03A-PC-Q2AB-07:I,SR03A-PC-Q2AB-07:SETI
284,SR03C-DI-EBPM-05,x,SR03C-DI-EBPM-05:SA:X,
284,SR03C-DI-EBPM-05,y,SR03C-DI-EBPM-05:SA:Y,
284,SR03C-DI-EBPM-05,enabled,SR03C-DI-EBPM-05:CF:ENABLED_S,
284,SR03C-DI-EBPM-05,x_fofb_disabled,SR03C-PC-HBPM-05:FAST:DISABLED,
284,SR03C-DI-EBPM-05,x_sofb_disabled,SR03C-PC-HBPM-05:SLOW:DISABLED,
284,SR03C-DI-EBPM-05,y_fofb_disabled,SR03C-PC-VBPM-05:FAST:DISABLED,
284,SR03C-DI-EBPM-05,y_sofb_disabled,SR03C-PC-VBPM-05:SLOW:DISABLED,
286,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
289,SR03A-PC-S2B-06,b2,SR03A-PC-S2B-06:I,SR03A-PC-S2B-06:SETI
289,SR03A-PC-HSTR-06,x_kick,SR03A-PC-HSTR-06:I,SR03A-PC-HSTR-06:SETI
289,SR03A-PC-HSTR-06,h_fofb_disabled,SR03A-PC-HSTR-06:FAST:DISABLED,
289,SR03A-PC-HSTR-06,h_sofb_disabled,SR03A-PC-HSTR-06:SLOW:DISABLED,
289,SR03A-PC-VSTR-06,y_kick,SR03A-PC-VSTR-06:I,SR03A-PC-VSTR-06:SETI
289,SR03A-PC-VSTR-06,v_fofb_disabled,SR03A-PC-VSTR-06:FAST:DISABLED,
289,SR03A-PC-VSTR-06,v_sofb_disabled,SR03A-PC-VSTR-06:SLOW:DISABLED,
292,SR03A-PC-Q3B-08,b1,SR03A-PC-Q3B-08:I,SR03A-PC-Q3B-08:SETI
294,SR03C-DI-EBPM-06,x,SR03C-DI-EBPM-06:SA:X,
294,SR03C-DI-EBPM-06,y,SR03C-DI-EBPM-06:SA:Y,
294,SR03C-DI-EBPM-06,enabled,SR03C-DI-EBPM-06:CF:ENABLED_S,
294,SR03C-DI-EBPM-06,x_fofb_disabled,SR03C-PC-HBPM-06:FAST:DISABLED,
294,SR03C-DI-EBPM-06,x_sofb_disabled,SR03C-PC-HBPM-06:SLOW:DISABLED,
294,SR03C-DI-EBPM-06,y_fofb_disabled,SR03C-PC-VBPM-06:FAST:DISABLED,
294,SR03C-DI-EBPM-06,y_sofb_disabled,SR03C-PC-VBPM-06:SLOW:DISABLED,
296,SR03A-PC-Q2B-09,b1,SR03A-PC-Q2B-09:I,SR03A-PC-Q2B-09:SETI
299,SR03A-PC-S1B-07,b2,SR03A-PC-S1B-07:I,SR03A-PC-S1B-07:SETI
299,SR03A-PC-HSTR-07,x_kick,SR03A-PC-HSTR-07:I,SR03A-PC-HSTR-07:SETI
299,SR03A-PC-HSTR-07,h_fofb_disabled,SR03A-PC-HSTR-07:FAST:DISABLED,
299,SR03A-PC-HSTR-07,h_sofb_disabled,SR03A-PC-HSTR-07:SLOW:DISABLED,
299,SR03A-PC-VSTR-07,y_kick,SR03A-PC-VSTR-07:I,SR03A-PC-VSTR-07:SETI
299,SR03A-PC-VSTR-07,v_fofb_disabled,SR03A-PC-VSTR-07:FAST:DISABLED,
299,SR03A-PC-VSTR-07,v_sofb_disabled,SR03A-PC-VSTR-07:SLOW:DISABLED,
302,SR03A-PC-Q1B-10,b1,SR03A-PC-Q1B-10:I,SR03A-PC-Q1B-10:SETI
304,SR03C-DI-EBPM-07,x,SR03C-DI-EBPM-07:SA:X,
304,SR03C-DI-EBPM-07,y,SR03C-DI-EBPM-07:SA:Y,
304,SR03C-DI-EBPM-07,enabled,SR03C-DI-EBPM-07:CF:ENABLED_S,
304,SR03C-DI-EBPM-07,x_fofb_disabled,SR03C-PC-HBPM-07:FAST:DISABLED,
304,SR03C-DI-EBPM-07,x_sofb_disabled,SR03C-PC-HBPM-07:SLOW:DISABLED,
304,SR03C-DI-EBPM-07,y_fofb_disabled,SR03C-PC-VBPM-07:FAST:DISABLED,
304,SR03C-DI-EBPM-07,y_sofb_disabled,SR03C-PC-VBPM-07:SLOW:DISABLED,
342,SR04C-DI-EBPM-01,x,SR04C-DI-EBPM-01:SA:X,
342,SR04C-DI-EBPM-01,y,SR04C-DI-EBPM-01:SA:Y,
342,SR04C-DI-EBPM-01,enabled,SR04C-DI-EBPM-01:CF:ENABLED_S,
342,SR04C-DI-EBPM-01,x_fofb_disabled,SR04C-PC-HBPM-01:FAST:DISABLED,
342,SR04C-DI-EBPM-01,x_sofb_disabled,SR04C-PC-HBPM-01:SLOW:DISABLED,
342,SR04C-DI-EBPM-01,y_fofb_disabled,SR04C-PC-VBPM-01:FAST:DISABLED,
342,SR04C-DI-EBPM-01,y_sofb_disabled,SR04C-PC-VBPM-01:SLOW:DISABLED,
344,SR04A-PC-Q1B-01,b1,SR04A-PC-Q1B-01:I,SR04A-PC-Q1B-01:SETI
347,SR04A-PC-S1C-01,b2,SR04A-PC-S1C-01:I,SR04A-PC-S1C-01:SETI
347,SR04A-PC-HSTR-01,x_kick,SR04A-PC-HSTR-01:I,SR04A-PC-HSTR-01:SETI
347,SR04A-PC-HSTR-01,h_fofb_disabled,SR04A-PC-HSTR-01:FAST:DISABLED,
347,SR04A-PC-HSTR-01,h_sofb_disabled,SR04A-PC-HSTR-01:SLOW:DISABLED,
347,SR04A-PC-VSTR-01,y_kick,SR04A-PC-VSTR-01:I,SR04A-PC-VSTR-01:SETI
347,SR04A-PC-VSTR-01,v_fofb_disabled,SR04A-PC-VSTR-01:FAST:DISABLED,
347,SR04A-PC-VSTR-01,v_sofb_disabled,SR04A-PC-VSTR-01:SLOW:DISABLED,
350,SR04A-PC-Q2B-02,b1,SR04A-PC-Q2B-02:I,SR04A-PC-Q2B-02:SETI
352,SR04A-PC-Q3B-03,b1,SR04A-PC-Q3B-03:I,SR04A-PC-Q3B-03:SETI
355,SR04A-PC-S2C-02,b2,SR04A-PC-S2C-02:I,SR04A-PC-S2C-02:SETI
355,SR04A-PC-HSTR-02,x_kick,SR04A-PC-HSTR-02:I,SR04A-PC-HSTR-02:SETI
355,SR04A-PC-HSTR-02,h_fofb_disabled,SR04A-PC-HSTR-02:FAST:DISABLED,
355,SR04A-PC-HSTR-02,h_sofb_disabled,SR04A-PC-HSTR-02:SLOW:DISABLED,
355,SR04A-PC-VSTR-02,y_kick,SR04A-PC-VSTR-02:I,SR04A-PC-VSTR-02:SETI
355,SR04A-PC-VSTR-02,v_fofb_disabled,SR04A-PC-VSTR-02:FAST:DISABLED,
355,SR04A-PC-VSTR-02,v_sofb_disabled,SR04A-PC-VSTR-02:SLOW:DISABLED,
358,SR04C-DI-EBPM-02,x,SR04C-DI-EBPM-02:SA:X,
358,SR04C-DI-EBPM-02,y,SR04C-DI-EBPM-02:SA:Y,
358,SR04C-DI-EBPM-02,enabled,SR04C-DI-EBPM-02:CF:ENABLED_S,
358,SR04C-DI-EBPM-02,x_fofb_disabled,SR04C-PC-HBPM-02:FAST:DISABLED,
358,SR04C-DI-EBPM-02,x_sofb_disabled,SR04C-PC-HBPM-02:SLOW:DISABLED,
358,SR04C-DI-EBPM-02,y_fofb_disabled,SR04C-PC-VBPM-02:FAST:DISABLED,
358,SR04C-DI-EBPM-02,y_sofb_disabled,SR04C-PC-VBPM-02:SLOW:DISABLED,
360,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
362,SR04A-PC-Q2AB-04,b1,SR04A-PC-Q2AB-04:I,SR04A-PC-Q2AB-04:SETI
364,SR04C-DI-EBPM-03,x,SR04C-DI-EBPM-03:SA:X,
364,SR04C-DI-EBPM-03,y,SR04C-DI-EBPM-03:SA:Y,
364,SR04C-DI-EBPM-03,enabled,SR04C-DI-EBPM-03:CF:ENABLED_S,
364,SR04C-DI-EBPM-03,x_fofb_disabled,SR04C-PC-HBPM-03:FAST:DISABLED,
364,SR04C-DI-EBPM-03,x_sofb_disabled,SR04C-PC-HBPM-03:SLOW:DISABLED,
364,SR04C-DI-EBPM-03,y_fofb_disabled,SR04C-PC-VBPM-03:FAST:DISABLED,
364,SR04C-DI-EBPM-03,y_sofb_disabled,SR04C-PC-VBPM-03:SLOW:DISABLED,
367,SR04A-PC-S2A-03,b2,SR04A-PC-S2A-03:I,SR04A-PC-S2A-03:SETI
367,SR04A-PC-HSTR-03,x_kick,SR04A-PC-HSTR-03:I,SR04A-PC-HSTR-03:SETI
367,SR04A-PC-HSTR-03,h_fofb_disabled,SR04A-PC-HSTR-03:FAST:DISABLED,
367,SR04A-PC-HSTR-03,h_sofb_disabled,SR04A-PC-HSTR-03:SLOW:DISABLED,
367,SR04A-PC-VSTR-03,y_kick,SR04A-PC-VSTR-03:I,SR04A-PC-VSTR-03:SETI
367,SR04A-PC-VSTR-03,v_fofb_disabled,SR04A-PC-VSTR-03:FAST:DISABLED,
367,SR04A-PC-VSTR-03,v_sofb_disabled,SR04A-PC-VSTR-03:SLOW:DISABLED,
370,SR04A-PC-Q1AB-05,b1,SR04A-PC-Q1AB-05:I,SR04A-PC-Q1AB-05:SETI
372,SR04C-DI-EBPM-04,x,SR04C-DI-EBPM-04:SA:X,
372,SR04C-DI-EBPM-04,y,SR04C-DI-EBPM-04:SA:Y,
372,SR04C-DI-EBPM-04,enabled,SR04C-DI-EBPM-04:CF:ENABLED_S,
372,SR04C-DI-EBPM-04,x_fofb_disabled,SR04C-PC-HBPM-04:FAST:DISABLED,
372,SR04C-DI-EBPM-04,x_sofb_disabled,SR04C-PC-HBPM-04:SLOW:DISABLED,
372,SR04C-DI-EBPM-04,y_fofb_disabled,SR04C-PC-VBPM-04:FAST:DISABLED,
372,SR04C-DI-EBPM-04,y_sofb_disabled,SR04C-PC-VBPM-04:SLOW:DISABLED,
375,SR04A-PC-S1A-04,b2,SR04A-PC-S1A-04:I,SR04A-PC-S1A-04:SETI
375,SR04A-PC-HSTR-04,x_kick,SR04A-PC-HSTR-04:I,SR04A-PC-HSTR-04:SETI
375,SR04A-PC-HSTR-04,h_fofb_disabled,SR04A-PC-HSTR-04:FAST:DISABLED,
375,SR04A-PC-HSTR-04,h_sofb_disabled,SR04A-PC-HSTR-04:SLOW:DISABLED,
375,SR04A-PC-VSTR-04,y_kick,SR04A-PC-VSTR-04:I,SR04A-PC-VSTR-04:SETI
375,SR04A-PC-VSTR-04,v_fofb_disabled,SR04A-PC-VSTR-04:FAST:DISABLED,
375,SR04A-PC-VSTR-04,v_sofb_disabled,SR04A-PC-VSTR-04:SLOW:DISABLED,
378,SR04A-PC-Q1AD-06,b1,SR04A-PC-Q1AD-06:I,SR04A-PC-Q1AD-06:SETI
381,SR04A-PC-S2A-05,b2,SR04A-PC-S2A-05:I,SR04A-PC-S2A-05:SETI
381,SR04A-PC-HSTR-05,x_kick,SR04A-PC-HSTR-05:I,SR04A-PC-HSTR-05:SETI
381,SR04A-PC-HSTR-05,h_fofb_disabled,SR04A-PC-HSTR-05:FAST:DISABLED,
381,SR04A-PC-HSTR-05,h_sofb_disabled,SR04A-PC-HSTR-05:SLOW:DISABLED,
381,SR04A-PC-VSTR-05,y_kick,SR04A-PC-VSTR-05:I,SR04A-PC-VSTR-05:SETI
381,SR04A-PC-VSTR-05,v_fofb_disabled,SR04A-PC-VSTR-05:FAST:DISABLED,
381,SR04A-PC-VSTR-05,v_sofb_disabled,SR04A-PC-VSTR-05:SLOW:DISABLED,
384,SR04A-PC-Q2AD-07,b1,SR04A-PC-Q2AD-07:I,SR04A-PC-Q2AD-07:SETI
386,SR04C-DI-EBPM-05,x,SR04C-DI-EBPM-05:SA:X,
386,SR04C-DI-EBPM-05,y,SR04C-DI-EBPM-05:SA:Y,
386,SR04C-DI-EBPM-05,enabled,SR04C-DI-EBPM-05:CF:ENABLED_S,
386,SR04C-DI-EBPM-05,x_fofb_disabled,SR04C-PC-HBPM-05:FAST:DISABLED,
386,SR04C-DI-EBPM-05,x_sofb_disabled,SR04C-PC-HBPM-05:SLOW:DISABLED,
386,SR04C-DI-EBPM-05,y_fofb_disabled,SR04C-PC-VBPM-05:FAST:DISABLED,
386,SR04C-DI-EBPM-05,y_sofb_disabled,SR04C-PC-VBPM-05:SLOW:DISABLED,
388,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
391,SR04A-PC-S2D-06,b2,SR04A-PC-S2D-06:I,SR04A-PC-S2D-06:SETI
391,SR04A-PC-HSTR-06,x_kick,SR04A-PC-HSTR-06:I,SR04A-PC-HSTR-06:SETI
391,SR04A-PC-HSTR-06,h_fofb_disabled,SR04A-PC-HSTR-06:FAST:DISABLED,
391,SR04A-PC-HSTR-06,h_sofb_disabled,SR04A-PC-HSTR-06:SLOW:DISABLED,
391,SR04A-PC-VSTR-06,y_kick,SR04A-PC-VSTR-06:I,SR04A-PC-VSTR-06:SETI
391,SR04A-PC-VSTR-06,v_fofb_disabled,SR04A-PC-VSTR-06:FAST:DISABLED,
391,SR04A-PC-VSTR-06,v_sofb_disabled,SR04A-PC-VSTR-06:SLOW:DISABLED,
394,SR04A-PC-Q3D-08,b1,SR04A-PC-Q3D-08:I,SR04A-PC-Q3D-08:SETI
396,SR04C-DI-EBPM-06,x,SR04C-DI-EBPM-06:SA:X,
396,SR04C-DI-EBPM-06,y,SR04C-DI-EBPM-06:SA:Y,
396,SR04C-DI-EBPM-06,enabled,SR04C-DI-EBPM-06:CF:ENABLED_S,
396,SR04C-DI-EBPM-06,x_fofb_disabled,SR04C-PC-HBPM-06:FAST:DISABLED,
396,SR04C-DI-EBPM-06,x_sofb_disabled,SR04C-PC-HBPM-06:SLOW:DISABLED,
396,SR04C-DI-EBPM-06,y_fofb_disabled,SR04C-PC-VBPM-06:FAST:DISABLED,
396,SR04C-DI-EBPM-06,y_sofb_disabled,SR04C-PC-VBPM-06:SLOW:DISABLED,
398,SR04A-PC-Q2D-09,b1,SR04A-PC-Q2D-09:I,SR04A-PC-Q2D-09:SETI
401,SR04A-PC-S1D-07,b2,SR04A-PC-S1D-07:I,SR04A-PC-S1D-07:SETI
401,SR04A-PC-HSTR-07,x_kick,SR04A-PC-HSTR-07:I,SR04A-PC-HSTR-07:SETI
401,SR04A-PC-HSTR-07,h_fofb_disabled,SR04A-PC-HSTR-07:FAST:DISABLED,
401,SR04A-PC-HSTR-07,h_sofb_disabled,SR04A-PC-HSTR-07:SLOW:DISABLED,
401,SR04A-PC-VSTR-07,y_kick,SR04A-PC-VSTR-07:I,SR04A-PC-VSTR-07:SETI
401,SR04A-PC-VSTR-07,v_fofb_disabled,SR04A-PC-VSTR-07:FAST:DISABLED,
401,SR04A-PC-VSTR-07,v_sofb_disabled,SR04A-PC-VSTR-07:SLOW:DISABLED,
404,SR04A-PC-Q1D-10,b1,SR04A-PC-Q1D-10:I,SR04A-PC-Q1D-10:SETI
406,SR04C-DI-EBPM-07,x,SR04C-DI-EBPM-07:SA:X,
406,SR04C-DI-EBPM-07,y,SR04C-DI-EBPM-07:SA:Y,
406,SR04C-DI-EBPM-07,enabled,SR04C-DI-EBPM-07:CF:ENABLED_S,
406,SR04C-DI-EBPM-07,x_fofb_disabled,SR04C-PC-HBPM-07:FAST:DISABLED,
406,SR04C-DI-EBPM-07,x_sofb_disabled,SR04C-PC-HBPM-07:SLOW:DISABLED,
406,SR04C-DI-EBPM-07,y_fofb_disabled,SR04C-PC-VBPM-07:FAST:DISABLED,
406,SR04C-DI-EBPM-07,y_sofb_disabled,SR04C-PC-VBPM-07:SLOW:DISABLED,
423,SR05C-DI-EBPM-01,x,SR05C-DI-EBPM-01:SA:X,
423,SR05C-DI-EBPM-01,y,SR05C-DI-EBPM-01:SA:Y,
423,SR05C-DI-EBPM-01,enabled,SR05C-DI-EBPM-01:CF:ENABLED_S,
423,SR05C-DI-EBPM-01,x_fofb_disabled,SR05C-PC-HBPM-01:FAST:DISABLED,
423,SR05C-DI-EBPM-01,x_sofb_disabled,SR05C-PC-HBPM-01:SLOW:DISABLED,
423,SR05C-DI-EBPM-01,y_fofb_disabled,SR05C-PC-VBPM-01:FAST:DISABLED,
423,SR05C-DI-EBPM-01,y_sofb_disabled,SR05C-PC-VBPM-01:SLOW:DISABLED,
425,SR05A-PC-Q1D-01,b1,SR05A-PC-Q1D-01:I,SR05A-PC-Q1D-01:SETI
428,SR05A-PC-S1D-01,b2,SR05A-PC-S1D-01:I,SR05A-PC-S1D-01:SETI
428,SR05A-PC-HSTR-01,x_kick,SR05A-PC-HSTR-01:I,SR05A-PC-HSTR-01:SETI
428,SR05A-PC-HSTR-01,h_fofb_disabled,SR05A-PC-HSTR-01:FAST:DISABLED,
428,SR05A-PC-HSTR-01,h_sofb_disabled,SR05A-PC-HSTR-01:SLOW:DISABLED,
428,SR05A-PC-VSTR-01,y_kick,SR05A-PC-VSTR-01:I,SR05A-PC-VSTR-01:SETI
428,SR05A-PC-VSTR-01,v_fofb_disabled,SR05A-PC-VSTR-01:FAST:DISABLED,
428,SR05A-PC-VSTR-01,v_sofb_disabled,SR05A-PC-VSTR-01:SLOW:DISABLED,
431,SR05A-PC-Q2D-02,b1,SR05A-PC-Q2D-02:I,SR05A-PC-Q2D-02:SETI
433,SR05A-PC-Q3D-03,b1,SR05A-PC-Q3D-03:I,SR05A-PC-Q3D-03:SETI
436,SR05A-PC-S2D-02,b2,SR05A-PC-S2D-02:I,SR05A-PC-S2D-02:SETI
436,SR05A-PC-HSTR-02,x_kick,SR05A-PC-HSTR-02:I,SR05A-PC-HSTR-02:SETI
436,SR05A-PC-HSTR-02,h_fofb_disabled,SR05A-PC-HSTR-02:FAST:DISABLED,
436,SR05A-PC-HSTR-02,h_sofb_disabled,SR05A-PC-HSTR-02:SLOW:DISABLED,
436,SR05A-PC-VSTR-02,y_kick,SR05A-PC-VSTR-02:I,SR05A-PC-VSTR-02:SETI
436,SR05A-PC-VSTR-02,v_fofb_disabled,SR05A-PC-VSTR-02:FAST:DISABLED,
436,SR05A-PC-VSTR-02,v_sofb_disabled,SR05A-PC-VSTR-02:SLOW:DISABLED,
439,SR05C-DI-EBPM-02,x,SR05C-DI-EBPM-02:SA:X,
439,SR05C-DI-EBPM-02,y,SR05C-DI-EBPM-02:SA:Y,
439,SR05C-DI-EBPM-02,enabled,SR05C-DI-EBPM-02:CF:ENABLED_S,
439,SR05C-DI-EBPM-02,x_fofb_disabled,SR05C-PC-HBPM-02:FAST:DISABLED,
439,SR05C-DI-EBPM-02,x_sofb_disabled,SR05C-PC-HBPM-02:SLOW:DISABLED,
439,SR05C-DI-EBPM-02,y_fofb_disabled,SR05C-PC-VBPM-02:FAST:DISABLED,
439,SR05C-DI-EBPM-02,y_sofb_disabled,SR05C-PC-VBPM-02:SLOW:DISABLED,
441,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
443,SR05A-PC-Q2AD-04,b1,SR05A-PC-Q2AD-04:I,SR05A-PC-Q2AD-04:SETI
445,SR05C-DI-EBPM-03,x,SR05C-DI-EBPM-03:SA:X,
445,SR05C-DI-EBPM-03,y,SR05C-DI-EBPM-03:SA:Y,
445,SR05C-DI-EBPM-03,enabled,SR05C-DI-EBPM-03:CF:ENABLED_S,
445,SR05C-DI-EBPM-03,x_fofb_disabled,SR05C-PC-HBPM-03:FAST:DISABLED,
445,SR05C-DI-EBPM-03,x_sofb_disabled,SR05C-PC-HBPM-03:SLOW:DISABLED,
445,SR05C-DI-EBPM-03,y_fofb_disabled,SR05C-PC-VBPM-03:FAST:DISABLED,
445,SR05C-DI-EBPM-03,y_sofb_disabled,SR05C-PC-VBPM-03:SLOW:DISABLED,
448,SR05A-PC-S2A-03,b2,SR05A-PC-S2A-03:I,SR05A-PC-S2A-03:SETI
448,SR05A-PC-HSTR-03,x_kick,SR05A-PC-HSTR-03:I,SR05A-PC-HSTR-03:SETI
448,SR05A-PC-HSTR-03,h_fofb_disabled,SR05A-PC-HSTR-03:FAST:DISABLED,
448,SR05A-PC-HSTR-03,h_sofb_disabled,SR05A-PC-HSTR-03:SLOW:DISABLED,
448,SR05A-PC-VSTR-03,y_kick,SR05A-PC-VSTR-03:I,SR05A-PC-VSTR-03:SETI
448,SR05A-PC-VSTR-03,v_fofb_disabled,SR05A-PC-VSTR-03:FAST:DISABLED,
448,SR05A-PC-VSTR-03,v_sofb_disabled,SR05A-PC-VSTR-03:SLOW:DISABLED,
451,SR05A-PC-Q1AD-05,b1,SR05A-PC-Q1AD-05:I,SR05A-PC-Q1AD-05:SETI
453,SR05C-DI-EBPM-04,x,SR05C-DI-EBPM-04:SA:X,
453,SR05C-DI-EBPM-04,y,SR05C-DI-EBPM-04:SA:Y,
453,SR05C-DI-EBPM-04,enabled,SR05C-DI-EBPM-04:CF:ENABLED_S,
453,SR05C-DI-EBPM-04,x_fofb_disabled,SR05C-PC-HBPM-04:FAST:DISABLED,
453,SR05C-DI-EBPM-04,x_sofb_disabled,SR05C-PC-HBPM-04:SLOW:DISABLED,
453,SR05C-DI-EBPM-04,y_fofb_disabled,SR05C-PC-VBPM-04:FAST:DISABLED,
453,SR05C-DI-EBPM-04,y_sofb_disabled,SR05C-PC-VBPM-04:SLOW:DISABLED,
456,SR05A-PC-S1A-04,b2,SR05A-PC-S1A-04:I,SR05A-PC-S1A-04:SETI
456,SR05A-PC-HSTR-04,x_kick,SR05A-PC-HSTR-04:I,SR05A-PC-HSTR-04:SETI
456,SR05A-PC-HSTR-04,h_fofb_disabled,SR05A-PC-HSTR-04:FAST:DISABLED,
456,SR05A-PC-HSTR-04,h_sofb_disabled,SR05A-PC-HSTR-04:SLOW:DISABLED,
456,SR05A-PC-VSTR-04,y_kick,SR05A-PC-VSTR-04:I,SR05A-PC-VSTR-04:SETI
456,SR05A-PC-VSTR-04,v_fofb_disabled,SR05A-PC-VSTR-04:FAST:DISABLED,
456,SR05A-PC-VSTR-04,v_sofb_disabled,SR05A-PC-VSTR-04:SLOW:DISABLED,
459,SR05A-PC-Q1AB-06,b1,SR05A-PC-Q1AB-06:I,SR05A-PC-Q1AB-06:SETI
462,SR05A-PC-S2A-05,b2,SR05A-PC-S2A-05:I,SR05A-PC-S2A-05:SETI
462,SR05A-PC-HSTR-05,x_kick,SR05A-PC-HSTR-05:I,SR05A-PC-HSTR-05:SETI
462,SR05A-PC-HSTR-05,h_fofb_disabled,SR05A-PC-HSTR-05:FAST:DISABLED,
462,SR05A-PC-HSTR-05,h_sofb_disabled,SR05A-PC-HSTR-05:SLOW:DISABLED,
462,SR05A-PC-VSTR-05,y_kick,SR05A-PC-VSTR-05:I,SR05A-PC-VSTR-05:SETI
462,SR05A-PC-VSTR-05,v_fofb_disabled,SR05A-PC-VSTR-05:FAST:DISABLED,
462,SR05A-PC-VSTR-05,v_sofb_disabled,SR05A-PC-VSTR-05:SLOW:DISABLED,
