id,name,field,get_pv,set_pv
256,SR03A-PC-Q2AB-04,b1,SR03A-PC-Q2AB-04:I,SR03A-PC-Q2AB-04:SETI
258,SR03C-DI-EBPM-03,x,SR03C-DI-EBPM-03:SA:X,
258,SR03C-DI-EBPM-03,y,SR03C-DI-EBPM-03:SA:Y,
258,SR03C-DI-EBPM-03,enabled,SR03C-DI-EBPM-03:CF:ENABLED_S,
258,SR03C-DI-EBPM-03,x_fast_disabled,SR03C-PC-HBPM-03:FAST:DISABLED,
258,SR03C-DI-EBPM-03,x_slow_disabled,SR03C-PC-HBPM-03:SLOW:DISABLED,
258,SR03C-DI-EBPM-03,y_fast_disabled,SR03C-PC-VBPM-03:FAST:DISABLED,
258,SR03C-DI-EBPM-03,y_slow_disabled,SR03C-PC-HBPM-03:FAST:DISABLED,
261,SR03A-PC-S2A-03,b2,SR03A-PC-S2A-03:I,SR03A-PC-S2A-03:SETI
261,SR03A-PC-HSTR-03,b0,SR03A-PC-HSTR-03:I,SR03A-PC-HSTR-03:SETI
261,SR03A-PC-HSTR-03,h_fast_disabled,SR03A-PC-HSTR-03:FAST:DISABLED,
261,SR03A-PC-HSTR-03,h_slow_disabled,SR03A-PC-HSTR-03:SLOW:DISABLED,
261,SR03A-PC-VSTR-03,a0,SR03A-PC-VSTR-03:I,SR03A-PC-VSTR-03:SETI
261,SR03A-PC-VSTR-03,v_fast_disabled,SR03A-PC-VSTR-03:FAST:DISABLED,
261,SR03A-PC-VSTR-03,v_slow_disabled,SR03A-PC-VSTR-03:SLOW:DISABLED,
264,SR03A-PC-Q1AB-05,b1,SR03A-PC-Q1AB-05:I,SR03A-PC-Q1AB-05:SETI
266,SR03C-DI-EBPM-04,x,SR03C-DI-EBPM-04:SA:X,
266,SR03C-DI-EBPM-04,y,SR03C-DI-EBPM-04:SA:Y,
266,SR03C-DI-EBPM-04,enabled,SR03C-DI-EBPM-04:CF:ENABLED_S,
266,SR03C-DI-EBPM-04,x_fast_disabled,SR03C-PC-HBPM-04:FAST:DISABLED,
266,SR03C-DI-EBPM-04,x_slow_disabled,SR03C-PC-HBPM-04:SLOW:DISABLED,
266,SR03C-DI-EBPM-04,y_fast_disabled,SR03C-PC-VBPM-04:FAST:DISABLED,
266,SR03C-DI-EBPM-04,y_slow_disabled,SR03C-PC-HBPM-04:FAST:DISABLED,
269,SR03A-PC-S1A-04,b2,SR03A-PC-S1A-04:I,SR03A-PC-S1A-04:SETI
269,SR03A-PC-HSTR-04,b0,SR03A-PC-HSTR-04:I,SR03A-PC-HSTR-04:SETI
269,SR03A-PC-HSTR-04,h_fast_disabled,SR03A-PC-HSTR-04:FAST:DISABLED,
269,SR03A-PC-HSTR-04,h_slow_disabled,SR03A-PC-HSTR-04:SLOW:DISABLED,
269,SR03A-PC-VSTR-04,a0,SR03A-PC-VSTR-04:I,SR03A-PC-VSTR-04:SETI
269,SR03A-PC-VSTR-04,v_fast_disabled,SR03A-PC-VSTR-04:FAST:DISABLED,
269,SR03A-PC-VSTR-04,v_slow_disabled,SR03A-PC-VSTR-04:SLOW:DISABLED,
272,SR03A-PC-Q1AB-06,b1,SR03A-PC-Q1AB-06:I,SR03A-PC-Q1AB-06:SETI
275,SR03A-PC-S2A-05,b2,SR03A-PC-S2A-05:I,SR03A-PC-S2A-05:SETI
275,SR03A-PC-HSTR-05,b0,SR03A-PC-HSTR-05:I,SR03A-PC-HSTR-05:SETI
275,SR03A-PC-HSTR-05,h_fast_disabled,SR03A-PC-HSTR-05:FAST:DISABLED,
275,SR03A-PC-HSTR-05,h_slow_disabled,SR03A-PC-HSTR-05:SLOW:DISABLED,
275,SR03A-PC-VSTR-05,a0,SR03A-PC-VSTR-05:I,SR03A-PC-VSTR-05:SETI
275,SR03A-PC-VSTR-05,v_fast_disabled,SR03A-PC-VSTR-05:FAST:DISABLED,
275,SR03A-PC-VSTR-05,v_slow_disabled,SR03A-PC-VSTR-05:SLOW:DISABLED,
278,SR03A-PC-Q2AB-07,b1,SR03A-PC-Q2AB-07:I,SR03A-PC-Q2AB-07:SETI
280,SR03C-DI-EBPM-05,x,SR03C-DI-EBPM-05:SA:X,
280,SR03C-DI-EBPM-05,y,SR03C-DI-EBPM-05:SA:Y,
280,SR03C-DI-EBPM-05,enabled,SR03C-DI-EBPM-05:CF:ENABLED_S,
280,SR03C-DI-EBPM-05,x_fast_disabled,SR03C-PC-HBPM-05:FAST:DISABLED,
280,SR03C-DI-EBPM-05,x_slow_disabled,SR03C-PC-HBPM-05:SLOW:DISABLED,
280,SR03C-DI-EBPM-05,y_fast_disabled,SR03C-PC-VBPM-05:FAST:DISABLED,
280,SR03C-DI-EBPM-05,y_slow_disabled,SR03C-PC-HBPM-05:FAST:DISABLED,
282,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
285,SR03A-PC-S2B-06,b2,SR03A-PC-S2B-06:I,SR03A-PC-S2B-06:SETI
285,SR03A-PC-HSTR-06,b0,SR03A-PC-HSTR-06:I,SR03A-PC-HSTR-06:SETI
285,SR03A-PC-HSTR-06,h_fast_disabled,SR03A-PC-HSTR-06:FAST:DISABLED,
285,SR03A-PC-HSTR-06,h_slow_disabled,SR03A-PC-HSTR-06:SLOW:DISABLED,
285,SR03A-PC-VSTR-06,a0,SR03A-PC-VSTR-06:I,SR03A-PC-VSTR-06:SETI
285,SR03A-PC-VSTR-06,v_fast_disabled,SR03A-PC-VSTR-06:FAST:DISABLED,
285,SR03A-PC-VSTR-06,v_slow_disabled,SR03A-PC-VSTR-06:SLOW:DISABLED,
288,SR03A-PC-Q3B-08,b1,SR03A-PC-Q3B-08:I,SR03A-PC-Q3B-08:SETI
290,SR03C-DI-EBPM-06,x,SR03C-DI-EBPM-06:SA:X,
290,SR03C-DI-EBPM-06,y,SR03C-DI-EBPM-06:SA:Y,
290,SR03C-DI-EBPM-06,enabled,SR03C-DI-EBPM-06:CF:ENABLED_S,
290,SR03C-DI-EBPM-06,x_fast_disabled,SR03C-PC-HBPM-06:FAST:DISABLED,
290,SR03C-DI-EBPM-06,x_slow_disabled,SR03C-PC-HBPM-06:SLOW:DISABLED,
290,SR03C-DI-EBPM-06,y_fast_disabled,SR03C-PC-VBPM-06:FAST:DISABLED,
290,SR03C-DI-EBPM-06,y_slow_disabled,SR03C-PC-HBPM-06:FAST:DISABLED,
292,SR03A-PC-Q2B-09,b1,SR03A-PC-Q2B-09:I,SR03A-PC-Q2B-09:SETI
295,SR03A-PC-S1B-07,b2,SR03A-PC-S1B-07:I,SR03A-PC-S1B-07:SETI
295,SR03A-PC-HSTR-07,b0,SR03A-PC-HSTR-07:I,SR03A-PC-HSTR-07:SETI
295,SR03A-PC-HSTR-07,h_fast_disabled,SR03A-PC-HSTR-07:FAST:DISABLED,
295,SR03A-PC-HSTR-07,h_slow_disabled,SR03A-PC-HSTR-07:SLOW:DISABLED,
295,SR03A-PC-VSTR-07,a0,SR03A-PC-VSTR-07:I,SR03A-PC-VSTR-07:SETI
295,SR03A-PC-VSTR-07,v_fast_disabled,SR03A-PC-VSTR-07:FAST:DISABLED,
295,SR03A-PC-VSTR-07,v_slow_disabled,SR03A-PC-VSTR-07:SLOW:DISABLED,
298,SR03A-PC-Q1B-10,b1,SR03A-PC-Q1B-10:I,SR03A-PC-Q1B-10:SETI
300,SR03C-DI-EBPM-07,x,SR03C-DI-EBPM-07:SA:X,
300,SR03C-DI-EBPM-07,y,SR03C-DI-EBPM-07:SA:Y,
300,SR03C-DI-EBPM-07,enabled,SR03C-DI-EBPM-07:CF:ENABLED_S,
300,SR03C-DI-EBPM-07,x_fast_disabled,SR03C-PC-HBPM-07:FAST:DISABLED,
300,SR03C-DI-EBPM-07,x_slow_disabled,SR03C-PC-HBPM-07:SLOW:DISABLED,
300,SR03C-DI-EBPM-07,y_fast_disabled,SR03C-PC-VBPM-07:FAST:DISABLED,
300,SR03C-DI-EBPM-07,y_slow_disabled,SR03C-PC-HBPM-07:FAST:DISABLED,
338,SR04C-DI-EBPM-01,x,SR04C-DI-EBPM-01:SA:X,
338,SR04C-DI-EBPM-01,y,SR04C-DI-EBPM-01:SA:Y,
338,SR04C-DI-EBPM-01,enabled,SR04C-DI-EBPM-01:CF:ENABLED_S,
338,SR04C-DI-EBPM-01,x_fast_disabled,SR04C-PC-HBPM-01:FAST:DISABLED,
338,SR04C-DI-EBPM-01,x_slow_disabled,SR04C-PC-HBPM-01:SLOW:DISABLED,
338,SR04C-DI-EBPM-01,y_fast_disabled,SR04C-PC-VBPM-01:FAST:DISABLED,
338,SR04C-DI-EBPM-01,y_slow_disabled,SR04C-PC-HBPM-01:FAST:DISABLED,
340,SR04A-PC-Q1B-01,b1,SR04A-PC-Q1B-01:I,SR04A-PC-Q1B-01:SETI
343,SR04A-PC-S1C-01,b2,SR04A-PC-S1C-01:I,SR04A-PC-S1C-01:SETI
343,SR04A-PC-HSTR-01,b0,SR04A-PC-HSTR-01:I,SR04A-PC-HSTR-01:SETI
343,SR04A-PC-HSTR-01,h_fast_disabled,SR04A-PC-HSTR-01:FAST:DISABLED,
343,SR04A-PC-HSTR-01,h_slow_disabled,SR04A-PC-HSTR-01:SLOW:DISABLED,
343,SR04A-PC-VSTR-01,a0,SR04A-PC-VSTR-01:I,SR04A-PC-VSTR-01:SETI
343,SR04A-PC-VSTR-01,v_fast_disabled,SR04A-PC-VSTR-01:FAST:DISABLED,
343,SR04A-PC-VSTR-01,v_slow_disabled,SR04A-PC-VSTR-01:SLOW:DISABLED,
346,SR04A-PC-Q2B-02,b1,SR04A-PC-Q2B-02:I,SR04A-PC-Q2B-02:SETI
348,SR04A-PC-Q3B-03,b1,SR04A-PC-Q3B-03:I,SR04A-PC-Q3B-03:SETI
351,SR04A-PC-S2C-02,b2,SR04A-PC-S2C-02:I,SR04A-PC-S2C-02:SETI
351,SR04A-PC-HSTR-02,b0,SR04A-PC-HSTR-02:I,SR04A-PC-HSTR-02:SETI
351,SR04A-PC-HSTR-02,h_fast_disabled,SR04A-PC-HSTR-02:FAST:DISABLED,
351,SR04A-PC-HSTR-02,h_slow_disabled,SR04A-PC-HSTR-02:SLOW:DISABLED,
351,SR04A-PC-VSTR-02,a0,SR04A-PC-VSTR-02:I,SR04A-PC-VSTR-02:SETI
351,SR04A-PC-VSTR-02,v_fast_disabled,SR04A-PC-VSTR-02:FAST:DISABLED,
351,SR04A-PC-VSTR-02,v_slow_disabled,SR04A-PC-VSTR-02:SLOW:DISABLED,
354,SR04C-DI-EBPM-02,x,SR04C-DI-EBPM-02:SA:X,
354,SR04C-DI-EBPM-02,y,SR04C-DI-EBPM-02:SA:Y,
354,SR04C-DI-EBPM-02,enabled,SR04C-DI-EBPM-02:CF:ENABLED_S,
354,SR04C-DI-EBPM-02,x_fast_disabled,SR04C-PC-HBPM-02:FAST:DISABLED,
354,SR04C-DI-EBPM-02,x_slow_disabled,SR04C-PC-HBPM-02:SLOW:DISABLED,
354,SR04C-DI-EBPM-02,y_fast_disabled,SR04C-PC-VBPM-02:FAST:DISABLED,
354,SR04C-DI-EBPM-02,y_slow_disabled,SR04C-PC-HBPM-02:FAST:DISABLED,
356,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
358,SR04A-PC-Q2AB-04,b1,SR04A-PC-Q2AB-04:I,SR04A-PC-Q2AB-04:SETI
360,SR04C-DI-EBPM-03,x,SR04C-DI-EBPM-03:SA:X,
360,SR04C-DI-EBPM-03,y,SR04C-DI-EBPM-03:SA:Y,
360,SR04C-DI-EBPM-03,enabled,SR04C-DI-EBPM-03:CF:ENABLED_S,
360,SR04C-DI-EBPM-03,x_fast_disabled,SR04C-PC-HBPM-03:FAST:DISABLED,
360,SR04C-DI-EBPM-03,x_slow_disabled,SR04C-PC-HBPM-03:SLOW:DISABLED,
360,SR04C-DI-EBPM-03,y_fast_disabled,SR04C-PC-VBPM-03:FAST:DISABLED,
360,SR04C-DI-EBPM-03,y_slow_disabled,SR04C-PC-HBPM-03:FAST:DISABLED,
363,SR04A-PC-S2A-03,b2,SR04A-PC-S2A-03:I,SR04A-PC-S2A-03:SETI
363,SR04A-PC-HSTR-03,b0,SR04A-PC-HSTR-03:I,SR04A-PC-HSTR-03:SETI
363,SR04A-PC-HSTR-03,h_fast_disabled,SR04A-PC-HSTR-03:FAST:DISABLED,
363,SR04A-PC-HSTR-03,h_slow_disabled,SR04A-PC-HSTR-03:SLOW:DISABLED,
363,SR04A-PC-VSTR-03,a0,SR04A-PC-VSTR-03:I,SR04A-PC-VSTR-03:SETI
363,SR04A-PC-VSTR-03,v_fast_disabled,SR04A-PC-VSTR-03:FAST:DISABLED,
363,SR04A-PC-VSTR-03,v_slow_disabled,SR04A-PC-VSTR-03:SLOW:DISABLED,
366,SR04A-PC-Q1AB-05,b1,SR04A-PC-Q1AB-05:I,SR04A-PC-Q1AB-05:SETI
368,SR04C-DI-EBPM-04,x,SR04C-DI-EBPM-04:SA:X,
368,SR04C-DI-EBPM-04,y,SR04C-DI-EBPM-04:SA:Y,
368,SR04C-DI-EBPM-04,enabled,SR04C-DI-EBPM-04:CF:ENABLED_S,
368,SR04C-DI-EBPM-04,x_fast_disabled,SR04C-PC-HBPM-04:FAST:DISABLED,
368,SR04C-DI-EBPM-04,x_slow_disabled,SR04C-PC-HBPM-04:SLOW:DISABLED,
368,SR04C-DI-EBPM-04,y_fast_disabled,SR04C-PC-VBPM-04:FAST:DISABLED,
368,SR04C-DI-EBPM-04,y_slow_disabled,SR04C-PC-HBPM-04:FAST:DISABLED,
371,SR04A-PC-S1A-04,b2,SR04A-PC-S1A-04:I,SR04A-PC-S1A-04:SETI
371,SR04A-PC-HSTR-04,b0,SR04A-PC-HSTR-04:I,SR04A-PC-HSTR-04:SETI
371,SR04A-PC-HSTR-04,h_fast_disabled,SR04A-PC-HSTR-04:FAST:DISABLED,
371,SR04A-PC-HSTR-04,h_slow_disabled,SR04A-PC-HSTR-04:SLOW:DISABLED,
371,SR04A-PC-VSTR-04,a0,SR04A-PC-VSTR-04:I,SR04A-PC-VSTR-04:SETI
371,SR04A-PC-VSTR-04,v_fast_disabled,SR04A-PC-VSTR-04:FAST:DISABLED,
371,SR04A-PC-VSTR-04,v_slow_disabled,SR04A-PC-VSTR-04:SLOW:DISABLED,
374,SR04A-PC-Q1AD-06,b1,SR04A-PC-Q1AD-06:I,SR04A-PC-Q1AD-06:SETI
377,SR04A-PC-S2A-05,b2,SR04A-PC-S2A-05:I,SR04A-PC-S2A-05:SETI
377,SR04A-PC-HSTR-05,b0,SR04A-PC-HSTR-05:I,SR04A-PC-HSTR-05:SETI
377,SR04A-PC-HSTR-05,h_fast_disabled,SR04A-PC-HSTR-05:FAST:DISABLED,
377,SR04A-PC-HSTR-05,h_slow_disabled,SR04A-PC-HSTR-05:SLOW:DISABLED,
377,SR04A-PC-VSTR-05,a0,SR04A-PC-VSTR-05:I,SR04A-PC-VSTR-05:SETI
377,SR04A-PC-VSTR-05,v_fast_disabled,SR04A-PC-VSTR-05:FAST:DISABLED,
377,SR04A-PC-VSTR-05,v_slow_disabled,SR04A-PC-VSTR-05:SLOW:DISABLED,
380,SR04A-PC-Q2AD-07,b1,SR04A-PC-Q2AD-07:I,SR04A-PC-Q2AD-07:SETI
382,SR04C-DI-EBPM-05,x,SR04C-DI-EBPM-05:SA:X,
382,SR04C-DI-EBPM-05,y,SR04C-DI-EBPM-05:SA:Y,
382,SR04C-DI-EBPM-05,enabled,SR04C-DI-EBPM-05:CF:ENABLED_S,
382,SR04C-DI-EBPM-05,x_fast_disabled,SR04C-PC-HBPM-05:FAST:DISABLED,
382,SR04C-DI-EBPM-05,x_slow_disabled,SR04C-PC-HBPM-05:SLOW:DISABLED,
382,SR04C-DI-EBPM-05,y_fast_disabled,SR04C-PC-VBPM-05:FAST:DISABLED,
382,SR04C-DI-EBPM-05,y_slow_disabled,SR04C-PC-HBPM-05:FAST:DISABLED,
384,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
387,SR04A-PC-S2D-06,b2,SR04A-PC-S2D-06:I,SR04A-PC-S2D-06:SETI
387,SR04A-PC-HSTR-06,b0,SR04A-PC-HSTR-06:I,SR04A-PC-HSTR-06:SETI
387,SR04A-PC-HSTR-06,h_fast_disabled,SR04A-PC-HSTR-06:FAST:DISABLED,
387,SR04A-PC-HSTR-06,h_slow_disabled,SR04A-PC-HSTR-06:SLOW:DISABLED,
387,SR04A-PC-VSTR-06,a0,SR04A-PC-VSTR-06:I,SR04A-PC-VSTR-06:SETI
387,SR04A-PC-VSTR-06,v_fast_disabled,SR04A-PC-VSTR-06:FAST:DISABLED,
387,SR04A-PC-VSTR-06,v_slow_disabled,SR04A-PC-VSTR-06:SLOW:DISABLED,
390,SR04A-PC-Q3D-08,b1,SR04A-PC-Q3D-08:I,SR04A-PC-Q3D-08:SETI
392,SR04C-DI-EBPM-06,x,SR04C-DI-EBPM-06:SA:X,
392,SR04C-DI-EBPM-06,y,SR04C-DI-EBPM-06:SA:Y,
392,SR04C-DI-EBPM-06,enabled,SR04C-DI-EBPM-06:CF:ENABLED_S,
392,SR04C-DI-EBPM-06,x_fast_disabled,SR04C-PC-HBPM-06:FAST:DISABLED,
392,SR04C-DI-EBPM-06,x_slow_disabled,SR04C-PC-HBPM-06:SLOW:DISABLED,
392,SR04C-DI-EBPM-06,y_fast_disabled,SR04C-PC-VBPM-06:FAST:DISABLED,
392,SR04C-DI-EBPM-06,y_slow_disabled,SR04C-PC-HBPM-06:FAST:DISABLED,
394,SR04A-PC-Q2D-09,b1,SR04A-PC-Q2D-09:I,SR04A-PC-Q2D-09:SETI
397,SR04A-PC-S1D-07,b2,SR04A-PC-S1D-07:I,SR04A-PC-S1D-07:SETI
397,SR04A-PC-HSTR-07,b0,SR04A-PC-HSTR-07:I,SR04A-PC-HSTR-07:SETI
397,SR04A-PC-HSTR-07,h_fast_disabled,SR04A-PC-HSTR-07:FAST:DISABLED,
397,SR04A-PC-HSTR-07,h_slow_disabled,SR04A-PC-HSTR-07:SLOW:DISABLED,
397,SR04A-PC-VSTR-07,a0,SR04A-PC-VSTR-07:I,SR04A-PC-VSTR-07:SETI
397,SR04A-PC-VSTR-07,v_fast_disabled,SR04A-PC-VSTR-07:FAST:DISABLED,
397,SR04A-PC-VSTR-07,v_slow_disabled,SR04A-PC-VSTR-07:SLOW:DISABLED,
400,SR04A-PC-Q1D-10,b1,SR04A-PC-Q1D-10:I,SR04A-PC-Q1D-10:SETI
402,SR04C-DI-EBPM-07,x,SR04C-DI-EBPM-07:SA:X,
402,SR04C-DI-EBPM-07,y,SR04C-DI-EBPM-07:SA:Y,
402,SR04C-DI-EBPM-07,enabled,SR04C-DI-EBPM-07:CF:ENABLED_S,
402,SR04C-DI-EBPM-07,x_fast_disabled,SR04C-PC-HBPM-07:FAST:DISABLED,
402,SR04C-DI-EBPM-07,x_slow_disabled,SR04C-PC-HBPM-07:SLOW:DISABLED,
402,SR04C-DI-EBPM-07,y_fast_disabled,SR04C-PC-VBPM-07:FAST:DISABLED,
402,SR04C-DI-EBPM-07,y_slow_disabled,SR04C-PC-HBPM-07:FAST:DISABLED,
419,SR05C-DI-EBPM-01,x,SR05C-DI-EBPM-01:SA:X,
419,SR05C-DI-EBPM-01,y,SR05C-DI-EBPM-01:SA:Y,
419,SR05C-DI-EBPM-01,enabled,SR05C-DI-EBPM-01:CF:ENABLED_S,
419,SR05C-DI-EBPM-01,x_fast_disabled,SR05C-PC-HBPM-01:FAST:DISABLED,
419,SR05C-DI-EBPM-01,x_slow_disabled,SR05C-PC-HBPM-01:SLOW:DISABLED,
419,SR05C-DI-EBPM-01,y_fast_disabled,SR05C-PC-VBPM-01:FAST:DISABLED,
419,SR05C-DI-EBPM-01,y_slow_disabled,SR05C-PC-HBPM-01:FAST:DISABLED,
421,SR05A-PC-Q1D-01,b1,SR05A-PC-Q1D-01:I,SR05A-PC-Q1D-01:SETI
424,SR05A-PC-S1D-01,b2,SR05A-PC-S1D-01:I,SR05A-PC-S1D-01:SETI
424,SR05A-PC-HSTR-01,b0,SR05A-PC-HSTR-01:I,SR05A-PC-HSTR-01:SETI
424,SR05A-PC-HSTR-01,h_fast_disabled,SR05A-PC-HSTR-01:FAST:DISABLED,
424,SR05A-PC-HSTR-01,h_slow_disabled,SR05A-PC-HSTR-01:SLOW:DISABLED,
424,SR05A-PC-VSTR-01,a0,SR05A-PC-VSTR-01:I,SR05A-PC-VSTR-01:SETI
424,SR05A-PC-VSTR-01,v_fast_disabled,SR05A-PC-VSTR-01:FAST:DISABLED,
424,SR05A-PC-VSTR-01,v_slow_disabled,SR05A-PC-VSTR-01:SLOW:DISABLED,
427,SR05A-PC-Q2D-02,b1,SR05A-PC-Q2D-02:I,SR05A-PC-Q2D-02:SETI
429,SR05A-PC-Q3D-03,b1,SR05A-PC-Q3D-03:I,SR05A-PC-Q3D-03:SETI
432,SR05A-PC-S2D-02,b2,SR05A-PC-S2D-02:I,SR05A-PC-S2D-02:SETI
432,SR05A-PC-HSTR-02,b0,SR05A-PC-HSTR-02:I,SR05A-PC-HSTR-02:SETI
432,SR05A-PC-HSTR-02,h_fast_disabled,SR05A-PC-HSTR-02:FAST:DISABLED,
432,SR05A-PC-HSTR-02,h_slow_disabled,SR05A-PC-HSTR-02:SLOW:DISABLED,
432,SR05A-PC-VSTR-02,a0,SR05A-PC-VSTR-02:I,SR05A-PC-VSTR-02:SETI
432,SR05A-PC-VSTR-02,v_fast_disabled,SR05A-PC-VSTR-02:FAST:DISABLED,
432,SR05A-PC-VSTR-02,v_slow_disabled,SR05A-PC-VSTR-02:SLOW:DISABLED,
435,SR05C-DI-EBPM-02,x,SR05C-DI-EBPM-02:SA:X,
435,SR05C-DI-EBPM-02,y,SR05C-DI-EBPM-02:SA:Y,
435,SR05C-DI-EBPM-02,enabled,SR05C-DI-EBPM-02:CF:ENABLED_S,
435,SR05C-DI-EBPM-02,x_fast_disabled,SR05C-PC-HBPM-02:FAST:DISABLED,
435,SR05C-DI-EBPM-02,x_slow_disabled,SR05C-PC-HBPM-02:SLOW:DISABLED,
435,SR05C-DI-EBPM-02,y_fast_disabled,SR05C-PC-VBPM-02:FAST:DISABLED,
435,SR05C-DI-EBPM-02,y_slow_disabled,SR05C-PC-HBPM-02:FAST:DISABLED,
437,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
439,SR05A-PC-Q2AD-04,b1,SR05A-PC-Q2AD-04:I,SR05A-PC-Q2AD-04:SETI
441,SR05C-DI-EBPM-03,x,SR05C-DI-EBPM-03:SA:X,
441,SR05C-DI-EBPM-03,y,SR05C-DI-EBPM-03:SA:Y,
441,SR05C-DI-EBPM-03,enabled,SR05C-DI-EBPM-03:CF:ENABLED_S,
441,SR05C-DI-EBPM-03,x_fast_disabled,SR05C-PC-HBPM-03:FAST:DISABLED,
441,SR05C-DI-EBPM-03,x_slow_disabled,SR05C-PC-HBPM-03:SLOW:DISABLED,
441,SR05C-DI-EBPM-03,y_fast_disabled,SR05C-PC-VBPM-03:FAST:DISABLED,
441,SR05C-DI-EBPM-03,y_slow_disabled,SR05C-PC-HBPM-03:FAST:DISABLED,
444,SR05A-PC-S2A-03,b2,SR05A-PC-S2A-03:I,SR05A-PC-S2A-03:SETI
444,SR05A-PC-HSTR-03,b0,SR05A-PC-HSTR-03:I,SR05A-PC-HSTR-03:SETI
444,SR05A-PC-HSTR-03,h_fast_disabled,SR05A-PC-HSTR-03:FAST:DISABLED,
444,SR05A-PC-HSTR-03,h_slow_disabled,SR05A-PC-HSTR-03:SLOW:DISABLED,
444,SR05A-PC-VSTR-03,a0,SR05A-PC-VSTR-03:I,SR05A-PC-VSTR-03:SETI
444,SR05A-PC-VSTR-03,v_fast_disabled,SR05A-PC-VSTR-03:FAST:DISABLED,
444,SR05A-PC-VSTR-03,v_slow_disabled,SR05A-PC-VSTR-03:SLOW:DISABLED,
447,SR05A-PC-Q1AD-05,b1,SR05A-PC-Q1AD-05:I,SR05A-PC-Q1AD-05:SETI
449,SR05C-DI-EBPM-04,x,SR05C-DI-EBPM-04:SA:X,
449,SR05C-DI-EBPM-04,y,SR05C-DI-EBPM-04:SA:Y,
449,SR05C-DI-EBPM-04,enabled,SR05C-DI-EBPM-04:CF:ENABLED_S,
449,SR05C-DI-EBPM-04,x_fast_disabled,SR05C-PC-HBPM-04:FAST:DISABLED,
449,SR05C-DI-EBPM-04,x_slow_disabled,SR05C-PC-HBPM-04:SLOW:DISABLED,
449,SR05C-DI-EBPM-04,y_fast_disabled,SR05C-PC-VBPM-04:FAST:DISABLED,
449,SR05C-DI-EBPM-04,y_slow_disabled,SR05C-PC-HBPM-04:FAST:DISABLED,
452,SR05A-PC-S1A-04,b2,SR05A-PC-S1A-04:I,SR05A-PC-S1A-04:SETI
452,SR05A-PC-HSTR-04,b0,SR05A-PC-HSTR-04:I,SR05A-PC-HSTR-04:SETI
452,SR05A-PC-HSTR-04,h_fast_disabled,SR05A-PC-HSTR-04:FAST:DISABLED,
452,SR05A-PC-HSTR-04,h_slow_disabled,SR05A-PC-HSTR-04:SLOW:DISABLED,
452,SR05A-PC-VSTR-04,a0,SR05A-PC-VSTR-04:I,SR05A-PC-VSTR-04:SETI
452,SR05A-PC-VSTR-04,v_fast_disabled,SR05A-PC-VSTR-04:FAST:DISABLED,
452,SR05A-PC-VSTR-04,v_slow_disabled,SR05A-PC-VSTR-04:SLOW:DISABLED,
455,SR05A-PC-Q1AB-06,b1,SR05A-PC-Q1AB-06:I,SR05A-PC-Q1AB-06:SETI
458,SR05A-PC-S2A-05,b2,SR05A-PC-S2A-05:I,SR05A-PC-S2A-05:SETI
458,SR05A-PC-HSTR-05,b0,SR05A-PC-HSTR-05:I,SR05A-PC-HSTR-05:SETI
458,SR05A-PC-HSTR-05,h_fast_disabled,SR05A-PC-HSTR-05:FAST:DISABLED,
458,SR05A-PC-HSTR-05,h_slow_disabled,SR05A-PC-HSTR-05:SLOW:DISABLED,
458,SR05A-PC-VSTR-05,a0,SR05A-PC-VSTR-05:I,SR05A-PC-VSTR-05:SETI
458,SR05A-PC-VSTR-05,v_fast_disabled,SR05A-PC-VSTR-05:FAST:DISABLED,
458,SR05A-PC-VSTR-05,v_slow_disabled,SR05A-PC-VSTR-05:SLOW:DISABLED,
461,SR05A-PC-Q2AB-07,b1,SR05A-PC-Q2AB-07:I,SR05A-PC-Q2AB-07:SETI
463,SR05C-DI-EBPM-05,x,SR05C-DI-EBPM-05:SA:X,
463,SR05C-DI-EBPM-05,y,SR05C-DI-EBPM-05:SA:Y,
463,SR05C-DI-EBPM-05,enabled,SR05C-DI-EBPM-05:CF:ENABLED_S,
463,SR05C-DI-EBPM-05,x_fast_disabled,SR05C-PC-HBPM-05:FAST:DISABLED,
463,SR05C-DI-EBPM-05,x_slow_disabled,SR05C-PC-HBPM-05:SLOW:DISABLED,
463,SR05C-DI-EBPM-05,y_fast_disabled,SR05C-PC-VBPM-05:FAST:DISABLED,
463,SR05C-DI-EBPM-05,y_slow_disabled,SR05C-PC-HBPM-05:FAST:DISABLED,
465,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
468,SR05A-PC-S2C-06,b2,SR05A-PC-S2C-06:I,SR05A-PC-S2C-06:SETI
468,SR05A-PC-HSTR-06,b0,SR05A-PC-HSTR-06:I,SR05A-PC-HSTR-06:SETI
468,SR05A-PC-HSTR-06,h_fast_disabled,SR05A-PC-HSTR-06:FAST:DISABLED,
468,SR05A-PC-HSTR-06,h_slow_disabled,SR05A-PC-HSTR-06:SLOW:DISABLED,
